time,Azimpur,Barisal,Bogra,Jamalpur,Jessore,Kishorganj,Kushtia,Lakshmipur,Madaripur,Mymensingh,Nagarpur,Narail,Narayanganj,Narsingdi,Nawabganj,Pabna,Palang,Par Naogaon,Pirojpur,Raipur,Rajshahi,Ramganj,Sarishabari,Satkhira,Shahzadpur,Sherpur,Sirajganj,Tangail,Tungi,Tungipara
2020-07-01 00:00:00,181.68468000000001,201.44773999999998,146.97614,118.30075,195.01836,159.44395,191.30993999999998,189.68878,203.80594,131.42366,190.1755,199.74684,180.0,164.05461,165.96376,190.30483999999998,199.44003,158.7495,202.9321,185.85602,176.42366,184.39871000000002,133.53118999999998,197.52557,188.1301,114.90476000000001,172.69423999999998,183.36646000000002,178.45184,205.20113
2020-07-01 01:00:00,190.00798,194.03624,162.25533000000001,129.2894,192.99461000000002,160.9744,192.09476,188.97263,199.98311,133.26428,194.03624,196.55706999999998,188.36588999999998,172.30396000000002,174.64418,193.3925,198.97041000000002,170.90973,196.92752,186.3402,186.00900000000001,184.76363999999998,154.29004,197.44718999999998,194.34933,119.98163600000001,188.84181,192.99461000000002,186.5198,201.16125
2020-07-01 02:00:00,190.61966,185.44034,181.7357,143.53076000000001,191.30993999999998,168.99646,193.67131,180.0,194.93143,146.88866000000002,194.42078,193.627,187.35238999999999,180.0,184.8991,193.67131,193.13402,186.70983999999999,185.44034,180.0,189.21103,180.0,176.63353999999998,197.35403,197.10272,132.27368,194.03624,196.14435,188.61565,194.03624
2020-07-01 03:00:00,183.94519,176.98721,196.38953999999998,156.50143,192.72435,173.29016000000001,194.03624,171.8699,186.58194,156.50143,191.30993999999998,191.30993999999998,182.04541,180.0,187.12502,194.03624,181.97493,194.03624,180.0,171.57303000000002,188.61565,171.8699,186.91122,197.8189,196.8584,143.53076000000001,196.14435,194.03624,183.81407,184.57391
2020-07-01 04:00:00,175.76361,169.99202,191.68936000000002,155.77225,187.85332,174.47246,187.85332,162.89728,177.61406000000002,164.0546,184.23639,188.1301,173.41806,173.6598,186.3402,189.78241,172.14668,190.12466,170.53767,160.20113,185.90614,159.67686,185.90614,192.52881000000002,193.13402,146.30992,191.63363999999999,188.42696999999998,177.8789,177.51045
2020-07-01 05:00:00,167.47118999999998,160.55997,185.19443,162.47443,184.23639,174.09386,182.1211,158.9625,167.73523,165.25644,177.61406000000002,182.20259,162.89728,165.96376,182.38593999999998,182.1211,162.75853999999998,184.76363999999998,164.47589,154.359,184.39871000000002,156.0375,180.0,188.74615,186.11551,149.93141,185.7106,180.0,169.11446999999998,172.23483000000002
2020-07-01 06:00:00,167.27565,164.0546,182.20259,165.37912,185.35582,176.30861000000002,181.84761,158.1986,164.9315,168.2317,171.8699,180.0,163.81079,169.99202,173.6598,180.0,161.02958999999998,180.0,164.0546,156.5713,177.8789,154.98311,175.91438,186.3402,181.84761,156.8014,180.0,175.76361,171.11934,170.90973
2020-07-01 07:00:00,181.36392,177.95459,186.5198,174.09386,196.69925,180.0,191.88866000000002,167.79953,180.0,180.0,183.09406,194.74356,178.5679,180.0,180.0,191.88866000000002,172.30396000000002,187.69603999999998,182.20259,166.67546000000002,183.17982,165.6186,180.0,199.85521,188.53076000000001,171.57303000000002,186.00900000000001,186.3402,183.9909,185.35582
2020-07-01 08:00:00,180.0,197.35403,185.35582,174.64418,202.89055,175.23636000000002,201.8014,174.28941,196.14435,173.4802,191.00354,203.0255,181.54816,175.48601000000002,185.19443,200.37643,183.01279,188.36588999999998,214.50852999999998,175.81508,186.5198,174.55966,180.0,210.34326000000001,192.52881000000002,172.40535,184.8991,190.00798,178.5312,205.34618
2020-07-01 09:00:00,176.82018,206.56505,174.2894,161.56505,201.0375,166.75948,186.70983999999999,178.5679,201.8014,147.65256000000002,184.63547,204.10223,176.63353999999998,171.02737,187.85332,186.5198,186.5198,180.0,216.57303,180.0,185.35582,180.0,178.2643,214.33022000000003,184.76363999999998,150.75117,180.0,180.0,172.69423999999998,211.42957
2020-07-01 10:00:00,169.56253,198.43495,176.18593,144.63754,203.55226000000002,162.55281000000002,184.76363999999998,174.14398,195.70863,144.2933,173.99099999999999,205.94228999999999,168.99646,168.69006000000002,173.6598,184.76363999999998,180.0,178.02507,211.70143,175.71085,174.64418,177.06433,164.24883,214.62416000000002,180.0,136.04163,175.60128999999998,169.56253,168.40782,207.1811
2020-07-01 11:00:00,166.67546000000002,189.46233,176.63353999999998,145.22217,210.96376,161.07535,195.25513,173.21103,188.36588999999998,147.52881000000002,173.82981999999998,208.39302,168.40782,170.07376000000002,180.0,191.63363999999999,171.63411000000002,180.0,203.38522,175.91438,181.7357,175.81508,157.16635,216.63412000000002,180.0,141.3402,174.14398,167.79953,168.40782,202.30621000000002
2020-07-01 12:00:00,166.67546000000002,180.0,170.53767,147.0306,219.9869,164.47589,192.33908,174.80557,183.46823,150.06848,173.4802,211.70143,170.07376000000002,170.07376000000002,180.0,188.61565,164.74487,178.40886,198.8861,175.91438,184.76363999999998,177.20729,155.89777,221.53177000000002,176.90594,144.6052,168.69006000000002,169.56253,168.40782,201.54099
2020-07-01 13:00:00,166.67546000000002,174.68546,166.75948,145.9228,219.09386,167.47118999999998,194.82648,176.49648,181.54816,152.02052,170.53767,213.69006000000002,173.04703999999998,169.8245,181.54816,189.72758000000002,164.87599,180.0,197.19855,178.75464,184.63547,178.69804,156.61478,219.2072,175.36453,144.46233,165.6186,170.53767,166.67546000000002,199.65382
